id,prompt,target_concept,category,dataset,difficulty,template_id,prompt_set,seed,source_filename,caption_variant,image_file,source_file,franchise,rights_holder,subcategory,region,role
celebcaption_quentin_tarantino_005_detailed_with_name,"Quentin Tarantino is shown wearing a black suit jacket, a white dress shirt, and a loosely knotted black leather tie. His short, slightly tousled hair and serious expression highlight his distinct appearance at a formal event.",quentin tarantino,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,quentin_tarantino.jsonl,,,,,
celebcaption_rafael_nadal_001_summary_with_name,Close-up black-and-white portrait of Rafael Nadal with intense gaze.,rafael nadal,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,rafael_nadal.jsonl,,,,,
celebcaption_rafael_nadal_002_summary_with_name,Rafael Nadal intensely focuses during a tennis match.,rafael nadal,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,rafael_nadal.jsonl,,,,,
celebcaption_rafael_nadal_003_summary_with_name,Rafael Nadal in an intense moment during a tennis match.,rafael nadal,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,rafael_nadal.jsonl,,,,,
celebcaption_rafael_nadal_004_detailed_with_name,"Rafael Nadal is seen intensely focused while preparing to hit a two-handed backhand shot in a tennis match, wearing a purple shirt, orange headband, and wristbands. His eyes are locked on the approaching tennis ball as he grips the racket firmly, showcasing his athletic form and preparation during the match.",rafael nadal,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,rafael_nadal.jsonl,,,,,
celebcaption_rafael_nadal_005_detailed_with_name,"Rafael Nadal is shown in a close-up black and white portrait, wearing a Nike headband and a sports shirt, with visible sweat on his face and neck, looking upwards with a focused expression.",rafael nadal,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,rafael_nadal.jsonl,,,,,
celebcaption_richard_branson_001_summary_with_name,Richard Branson in a close-up with white shirt and blonde hair.,richard branson,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,richard_branson.jsonl,,,,,
celebcaption_richard_branson_002_summary_with_name,Richard Branson in a formal jacket and white shirt close-up portrait.,richard branson,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,richard_branson.jsonl,,,,,
celebcaption_richard_branson_003_summary_with_name,Richard Branson smiling and making an 'OK' gesture.,richard branson,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,richard_branson.jsonl,,,,,
celebcaption_richard_branson_004_detailed_with_name,"Richard Branson is seated in a comfortable armchair, looking thoughtfully into the distance while holding a colorful pen and a notebook in his hands. He wears a bright blue shirt, a wristwatch, and a ring, appearing relaxed and contemplative in a cozy indoor setting.",richard branson,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,richard_branson.jsonl,,,,,
celebcaption_richard_branson_005_detailed_with_name,"Richard Branson is sitting on a carpeted staircase with patterned steps, wearing a black blazer over a white shirt and dark pants, surrounded by stacks of large white sacks on both sides. He is looking directly at the camera with his hands clasped together in front of him, displaying a calm and confident demeanor.",richard branson,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,richard_branson.jsonl,,,,,
celebcaption_ricky_martin_001_summary_with_name,Ricky Martin posing confidently in black velvet blazer at event.,ricky martin,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,ricky_martin.jsonl,,,,,
celebcaption_ricky_martin_002_summary_with_name,Ricky Martin poses confidently in casual white attire with tattoos.,ricky martin,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,ricky_martin.jsonl,,,,,
celebcaption_ricky_martin_003_summary_with_name,Ricky Martin passionately singing on stage with microphone and leather jacket.,ricky martin,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,ricky_martin.jsonl,,,,,
celebcaption_ricky_martin_004_detailed_with_name,"Ricky Martin is performing on stage, holding a microphone stand with a smile on his face, wearing a black shirt with rolled-up sleeves. The background features concert lighting that highlights him as he engages with the audience.",ricky martin,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,ricky_martin.jsonl,,,,,
celebcaption_ricky_martin_005_detailed_with_name,"Ricky Martin is holding a Grammy award and pointing towards the camera, wearing a grey and black striped long-sleeve shirt and a beaded necklace, with a blue backdrop featuring the CBS logo behind him. He appears to be at a Grammy awards event, smiling confidently while showcasing his trophy.",ricky martin,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,ricky_martin.jsonl,,,,,
celebcaption_robert_de_niro_001_summary_with_name,Robert De Niro attending an indoor event with a companion.,robert de niro,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,robert_de_niro.jsonl,,,,,
celebcaption_robert_de_niro_002_summary_with_name,Robert De Niro speaks at formal event wearing tuxedo.,robert de niro,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,robert_de_niro.jsonl,,,,,
celebcaption_robert_de_niro_003_summary_with_name,Robert De Niro at the Tribeca Festival with a woman.,robert de niro,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,robert_de_niro.jsonl,,,,,
celebcaption_robert_de_niro_004_detailed_with_name,"Robert De Niro is shown in a close-up portrait wearing a grey suit jacket over a light grey shirt, standing against a blurred background likely at a public or formal event. His expression is calm and slightly serious, highlighting his distinctive facial features and grey hair.",robert de niro,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,robert_de_niro.jsonl,,,,,
celebcaption_robert_de_niro_005_detailed_with_name,"Robert De Niro is pictured in a close-up portrait outdoors, wearing a gray blazer and light-colored shirt. His expression is calm and subtle, with a soft-focus natural background of greenery.",robert de niro,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,robert_de_niro.jsonl,,,,,
celebcaption_robert_downey_jr_001_summary_with_name,Robert Downey Jr holds a CD while smiling enthusiastically.,robert downey jr,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,robert_downey_jr.jsonl,,,,,
celebcaption_robert_downey_jr_002_summary_with_name,Robert Downey Jr speaks at a Comic-Con panel event.,robert downey jr,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,robert_downey_jr.jsonl,,,,,
celebcaption_robert_downey_jr_003_summary_with_name,Robert Downey Jr. dressed in tuxedo at formal event.,robert downey jr,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,robert_downey_jr.jsonl,,,,,
celebcaption_robert_downey_jr_004_detailed_with_name,"Robert Downey Jr is seen wearing a sharp grey suit over a black shirt, looking slightly to the side with a subtle smile and tousled hair against a blue blurred backdrop.",robert downey jr,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,robert_downey_jr.jsonl,,,,,
celebcaption_robert_downey_jr_005_detailed_with_name,"Robert Downey Jr is seen wearing stylish pink-tinted round sunglasses and a black jacket over a black shirt, smiling confidently with a backdrop that transitions from blue to blurred neutral tones. His groomed facial hair and neatly styled hair complement his casual and polished appearance at what appears to be a public or media event.",robert downey jr,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,robert_downey_jr.jsonl,,,,,
celebcaption_robert_lewandowski_001_summary_with_name,Robert Lewandowski at a formal event in a black tuxedo.,robert lewandowski,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,robert_lewandowski.jsonl,,,,,
celebcaption_robert_lewandowski_002_summary_with_name,Robert Lewandowski gives an interview wearing FC Barcelona gear.,robert lewandowski,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,robert_lewandowski.jsonl,,,,,
celebcaption_robert_lewandowski_003_summary_with_name,Robert Lewandowski in Poland national football team jersey number 9.,robert lewandowski,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,robert_lewandowski.jsonl,,,,,
celebcaption_robert_lewandowski_004_detailed_with_name,"Robert Lewandowski is seen walking on a grassy area near a building with red window frames, wearing a white sleeveless Bayern Munich training jersey with the number 9 and Adidas and team logos visible. He appears confident and focused, likely during a training session or casual moment at the club's facility.",robert lewandowski,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,robert_lewandowski.jsonl,,,,,
celebcaption_robert_lewandowski_005_detailed_with_name,"Robert Lewandowski is shown in a mid-shot, smiling warmly against a background of horizontal slats in red hues. He is wearing a cream-colored knitted sweater, and his short dark hair is styled upwards, giving a relaxed and approachable appearance.",robert lewandowski,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,robert_lewandowski.jsonl,,,,,
celebcaption_robyn_fenty_001_summary_with_name,Robyn Fenty in a stylish black lace dress and jewelry.,robyn fenty,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,robyn_fenty.jsonl,,,,,
celebcaption_robyn_fenty_002_summary_with_name,Robyn Fenty smiling at the Fenty Show event.,robyn fenty,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,robyn_fenty.jsonl,,,,,
celebcaption_robyn_fenty_003_summary_with_name,Robyn Fenty with vibrant red hair and mint green top.,robyn fenty,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,robyn_fenty.jsonl,,,,,
celebcaption_robyn_fenty_004_detailed_with_name,"Robyn Fenty is shown in a close-up portrait wearing a white halter top and layered gold necklaces, including a prominent ankh pendant. She has shoulder-length wavy black hair, soft makeup, and is accessorized with hoop earrings, multiple rings, and bracelets, while holding a light beige jacket over her shoulder.",robyn fenty,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,robyn_fenty.jsonl,,,,,
celebcaption_robyn_fenty_005_detailed_with_name,"Robyn Fenty is captured in a close-up profile shot, smiling and waving while showcasing a pearl choker necklace, flower-shaped earrings, and white gloves with cut-off fingers. Her hair is styled back smoothly, and her makeup includes vibrant red lipstick and well-defined brows, with a man blurred in the background.",robyn fenty,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,robyn_fenty.jsonl,,,,,
celebcaption_ronaldinho_001_summary_with_name,Ronaldinho controlling the ball in a Brazil national team match.,ronaldinho,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,ronaldinho.jsonl,,,,,
celebcaption_ronaldinho_002_summary_with_name,Ronaldinho wearing Brazil jersey number 7 on soccer field.,ronaldinho,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,ronaldinho.jsonl,,,,,
celebcaption_ronaldinho_003_summary_with_name,Ronaldinho skillfully controls the ball in a Brazil soccer match.,ronaldinho,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,ronaldinho.jsonl,,,,,
celebcaption_ronaldinho_004_detailed_with_name,"Ronaldinho, wearing the blue Brazil national football team jersey with number 11, is joyfully running with a big smile while his teammates celebrate behind him. His long curly hair flows as he moves forward, highlighting a moment of victory or success during a football match.",ronaldinho,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,ronaldinho.jsonl,,,,,
celebcaption_ronaldinho_005_detailed_with_name,"Ronaldinho is celebrating on a football field, draped in a Brazilian flag and wearing a yellow Brazil national team jersey with the number 10. He appears joyful, likely after a significant victory, with a medal around his neck and stadium lights illuminating the background.",ronaldinho,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,5.jpg,ronaldinho.jsonl,,,,,
celebcaption_rupert_grint_001_summary_with_name,Actor Rupert Grint smiles in stylish blazer and patterned shirt.,rupert grint,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,1.jpg,rupert_grint.jsonl,,,,,
celebcaption_rupert_grint_002_summary_with_name,Portrait of Rupert Grint in a suit with a gentle smile.,rupert grint,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,2.jpg,rupert_grint.jsonl,,,,,
celebcaption_rupert_grint_003_summary_with_name,Rupert Grint in sunglasses and bow tie with white blazer.,rupert grint,celebcaption_public_figure,celebcaption,,,,,,summary_with_name,3.jpg,rupert_grint.jsonl,,,,,
celebcaption_rupert_grint_004_detailed_with_name,"Rupert Grint is shown in a close-up image with ginger hair and a trimmed beard, wearing a dark green outfit. His light-colored eyes and gentle smile are prominent against a plain gray background.",rupert grint,celebcaption_public_figure,celebcaption,,,,,,detailed_with_name,4.jpg,rupert_grint.jsonl,,,,,
