id,prompt,target_concept,category,caption_variant,image_file,source_file
celebcaption_neymar_jr_004_detailed_with_name,"Neymar Jr is shown wearing the blue and red striped FC Barcelona jersey sponsored by Qatar Airways, standing against a background with artistic splashes of blue and red paint. He is facing forward with a serious expression and has visible tattoos on his arms.",neymar jr,celebcaption_public_figure,detailed_with_name,4.jpg,neymar_jr.jsonl
celebcaption_neymar_jr_005_detailed_with_name,"Neymar Jr is pictured wearing a black cap and a dark denim jacket with star patterns, carrying a backpack, and winking while looking to the side in an outdoor setting.",neymar jr,celebcaption_public_figure,detailed_with_name,5.jpg,neymar_jr.jsonl
celebcaption_nicki_minaj_001_summary_with_name,Nicki Minaj stuns in red ombre gown with intricate beadwork.,nicki minaj,celebcaption_public_figure,summary_with_name,1.jpg,nicki_minaj.jsonl
celebcaption_nicki_minaj_002_summary_with_name,Nicki Minaj wears a sparkly black velvet dress with heels.,nicki minaj,celebcaption_public_figure,summary_with_name,2.jpg,nicki_minaj.jsonl
celebcaption_nicki_minaj_003_summary_with_name,Nicki Minaj poses on the red carpet in a black lace dress.,nicki minaj,celebcaption_public_figure,summary_with_name,3.jpg,nicki_minaj.jsonl
celebcaption_nicki_minaj_004_detailed_with_name,"Nicki Minaj poses elegantly in a dramatic black gown featuring voluminous tulle sleeves and a high slit, paired with sleek heels against a plain backdrop. The black-and-white photo highlights her poised expression and sophisticated style by designers Christian Siriano and Alexander Wang.",nicki minaj,celebcaption_public_figure,detailed_with_name,4.jpg,nicki_minaj.jsonl
celebcaption_nicki_minaj_005_detailed_with_name,"Nicki Minaj is wearing a striking red ombre gown with a deep V neckline and a thigh-high slit, complemented by a dramatic sheer train and black strappy heels. She accessorizes with an intricate black and red beaded headpiece and a matching statement necklace, along with sparkling bracelets, while smiling and waving to the photographers.",nicki minaj,celebcaption_public_figure,detailed_with_name,5.jpg,nicki_minaj.jsonl
celebcaption_nicole_kidman_001_summary_with_name,Nicole Kidman poses elegantly on a red carpet in a pink dress.,nicole kidman,celebcaption_public_figure,summary_with_name,1.jpg,nicole_kidman.jsonl
celebcaption_nicole_kidman_002_summary_with_name,Nicole Kidman in embroidered yellow gown at red carpet event.,nicole kidman,celebcaption_public_figure,summary_with_name,2.jpg,nicole_kidman.jsonl
celebcaption_nicole_kidman_003_summary_with_name,Nicole Kidman on red carpet in elegant blue gown.,nicole kidman,celebcaption_public_figure,summary_with_name,3.jpg,nicole_kidman.jsonl
celebcaption_nicole_kidman_004_detailed_with_name,"Nicole Kidman is wearing a striking green sequined off-the-shoulder mini dress with a large bow detail on the front. She pairs the dress with nude pointed-toe heels, a green clutch, and subtle jewelry, standing confidently on a red carpet backdrop featuring the Omega logo.",nicole kidman,celebcaption_public_figure,detailed_with_name,4.jpg,nicole_kidman.jsonl
celebcaption_nicole_kidman_005_detailed_with_name,"Nicole Kidman is standing on a red carpet at the G'Day USA event, wearing a long black velvet dress with a subtle leopard print pattern. Her blonde hair is styled straight and worn over one shoulder, and she has bright red lipstick and elegant earrings complementing her look.",nicole kidman,celebcaption_public_figure,detailed_with_name,5.jpg,nicole_kidman.jsonl
celebcaption_novak_djokovic_001_summary_with_name,Novak Djokovic in red sports shirt with Olympic emblem.,novak djokovic,celebcaption_public_figure,summary_with_name,1.jpg,novak_djokovic.jsonl
celebcaption_novak_djokovic_002_summary_with_name,"Novak Djokovic holds trophy, celebrating tennis victory.",novak djokovic,celebcaption_public_figure,summary_with_name,2.jpg,novak_djokovic.jsonl
celebcaption_novak_djokovic_003_summary_with_name,Novak Djokovic playing tennis in action shot.,novak djokovic,celebcaption_public_figure,summary_with_name,3.jpg,novak_djokovic.jsonl
celebcaption_novak_djokovic_004_detailed_with_name,"Novak Djokovic is walking through a futuristic, hexagonally-lit tunnel carrying two tennis bags, one on each shoulder. He is dressed in a blue sports shirt, white shorts, and blue tennis shoes, appearing focused and ready for a match or practice session.",novak djokovic,celebcaption_public_figure,detailed_with_name,4.jpg,novak_djokovic.jsonl
celebcaption_novak_djokovic_005_detailed_with_name,"Novak Djokovic is seen sitting on a tennis court, taking a break with a white towel around his neck, wearing a blue patterned shirt and wristbands. He appears to be catching his breath or strategizing during a match, with blurred spectators in the background.",novak djokovic,celebcaption_public_figure,detailed_with_name,5.jpg,novak_djokovic.jsonl
celebcaption_oprah_winfrey_001_summary_with_name,Oprah Winfrey poses elegantly on a red carpet in a brown gown.,oprah winfrey,celebcaption_public_figure,summary_with_name,1.jpg,oprah_winfrey.jsonl
celebcaption_oprah_winfrey_002_summary_with_name,Oprah Winfrey delivers speech in elegant purple gown on stage.,oprah winfrey,celebcaption_public_figure,summary_with_name,2.jpg,oprah_winfrey.jsonl
celebcaption_oprah_winfrey_003_summary_with_name,Oprah Winfrey poses with her Emmy Award on the red carpet.,oprah winfrey,celebcaption_public_figure,summary_with_name,3.jpg,oprah_winfrey.jsonl
celebcaption_oprah_winfrey_004_detailed_with_name,"Oprah Winfrey is standing on a red carpet at an event, wearing a long, elegant purple gown with a decorative brooch near the neckline. She has voluminous curly hair and is posing confidently with one hand on her hip and the other resting on her stomach, with a crowd visible in the background.",oprah winfrey,celebcaption_public_figure,detailed_with_name,4.jpg,oprah_winfrey.jsonl
celebcaption_oprah_winfrey_005_detailed_with_name,"Oprah Winfrey is pictured on a red carpet at an evening event, wearing an elegant dark dress with a large, shimmering gold shawl draped over her shoulders. She is smiling broadly, accessorized with a diamond necklace, earrings, bracelets, and a watch, set against a backdrop of people and a sunset sky.",oprah winfrey,celebcaption_public_figure,detailed_with_name,5.jpg,oprah_winfrey.jsonl
celebcaption_paul_mccartney_001_summary_with_name,Paul McCartney holding a medal at a formal event.,paul mccartney,celebcaption_public_figure,summary_with_name,1.jpg,paul_mccartney.jsonl
celebcaption_paul_mccartney_002_summary_with_name,Paul McCartney performs on stage with guitar and microphone.,paul mccartney,celebcaption_public_figure,summary_with_name,2.jpg,paul_mccartney.jsonl
celebcaption_paul_mccartney_003_summary_with_name,Paul McCartney performs energetically on stage with guitar.,paul mccartney,celebcaption_public_figure,summary_with_name,3.jpg,paul_mccartney.jsonl
celebcaption_paul_mccartney_004_detailed_with_name,"Paul McCartney is performing on stage, playing a sunburst electric bass guitar while wearing a bright purple jacket over a red shirt. He is positioned near a microphone stand with stage lights glowing behind him, captured mid-performance with a lively expression.",paul mccartney,celebcaption_public_figure,detailed_with_name,4.jpg,paul_mccartney.jsonl
celebcaption_paul_mccartney_005_detailed_with_name,"Paul McCartney is performing on stage wearing a bright red jacket and holding a distinctive violin-shaped bass guitar. He is standing in front of a microphone with his arms wide open, engaging with the audience during a live concert.",paul mccartney,celebcaption_public_figure,detailed_with_name,5.jpg,paul_mccartney.jsonl
celebcaption_pele_001_summary_with_name,"Pele, legendary soccer player, posing on the field.",pele,celebcaption_public_figure,summary_with_name,1.jpg,pele.jsonl
celebcaption_pele_002_summary_with_name,Pele celebrating triumph in iconic yellow football jersey.,pele,celebcaption_public_figure,summary_with_name,2.jpg,pele.jsonl
celebcaption_pele_003_summary_with_name,Pele celebrating in Brazil football jersey with three stars above.,pele,celebcaption_public_figure,summary_with_name,3.jpg,pele.jsonl
celebcaption_pele_004_detailed_with_name,"Pele, the legendary Brazilian soccer player, is shown here in a black and white photograph wearing a New York Cosmos jersey with the number 10, skillfully balancing a soccer ball on his head. The image captures Pele's focus and joy as he plays soccer on a grassy field.",pele,celebcaption_public_figure,detailed_with_name,4.jpg,pele.jsonl
celebcaption_pele_005_detailed_with_name,"Pele, the legendary Brazilian footballer, is seen jubilantly celebrating with both arms raised and flashing peace signs during a match, dressed in a dark blue suit jacket and a light gray shirt underneath. The background shows a blurred stadium crowd and players, emphasizing the joyful moment of this iconic sports figure on the field.",pele,celebcaption_public_figure,detailed_with_name,5.jpg,pele.jsonl
celebcaption_penelope_cruz_001_summary_with_name,Penelope Cruz in a black strapless dress at an event.,penelope cruz,celebcaption_public_figure,summary_with_name,1.jpg,penelope_cruz.jsonl
celebcaption_penelope_cruz_002_summary_with_name,Penelope Cruz with smoky makeup and diamond hoop earrings.,penelope cruz,celebcaption_public_figure,summary_with_name,2.jpg,penelope_cruz.jsonl
celebcaption_penelope_cruz_003_summary_with_name,Penelope Cruz poses in a strapless black sequined dress.,penelope cruz,celebcaption_public_figure,summary_with_name,3.jpg,penelope_cruz.jsonl
celebcaption_penelope_cruz_004_detailed_with_name,"Penelope Cruz is wearing a strapless black dress with lace detailing at the front, complemented by elegant earrings and a matching black clutch. She poses confidently on the red carpet at the Premios Feroz awards event.",penelope cruz,celebcaption_public_figure,detailed_with_name,4.jpg,penelope_cruz.jsonl
celebcaption_penelope_cruz_005_detailed_with_name,"Penelope Cruz is seen wearing a black dress adorned with intricate gold beadwork and sequins. She has long, wavy dark hair styled to the side, complemented by elegant makeup with bold eyeliner and dark lipstick, along with green drop earrings.",penelope cruz,celebcaption_public_figure,detailed_with_name,5.jpg,penelope_cruz.jsonl
celebcaption_prince_william_001_summary_with_name,Prince William stands next to a woman in a plaid coat.,prince william,celebcaption_public_figure,summary_with_name,1.jpg,prince_william.jsonl
celebcaption_prince_william_002_summary_with_name,Prince William in a dark suit with a composed smile.,prince william,celebcaption_public_figure,summary_with_name,2.jpg,prince_william.jsonl
celebcaption_prince_william_003_summary_with_name,Prince William walking outdoors in formal attire with another man.,prince william,celebcaption_public_figure,summary_with_name,3.jpg,prince_william.jsonl
celebcaption_prince_william_004_detailed_with_name,"Prince William is seen wearing a dark velvet tuxedo jacket with a black bow tie, engaging in a conversation with a woman in a light blue satin gown holding a matching clutch. They are surrounded by other formally dressed individuals in what appears to be a sophisticated event setting.",prince william,celebcaption_public_figure,detailed_with_name,4.jpg,prince_william.jsonl
celebcaption_prince_william_005_detailed_with_name,"Prince William is shown wearing a dark coat and a white shirt with a patterned tie, seated among other people. He has a composed expression and is positioned in a public or formal setting, likely attending an event.",prince william,celebcaption_public_figure,detailed_with_name,5.jpg,prince_william.jsonl
celebcaption_queen_elizabeth_ii_001_summary_with_name,Queen Elizabeth II in royal attire with tiara and cape.,queen elizabeth ii,celebcaption_public_figure,summary_with_name,1.jpg,queen_elizabeth_ii.jsonl
celebcaption_queen_elizabeth_ii_002_summary_with_name,Profile portrait of Queen Elizabeth II wearing a royal tiara and jewelry.,queen elizabeth ii,celebcaption_public_figure,summary_with_name,2.jpg,queen_elizabeth_ii.jsonl
celebcaption_queen_elizabeth_ii_003_summary_with_name,Queen Elizabeth II in a regal white gown with royal sash.,queen elizabeth ii,celebcaption_public_figure,summary_with_name,3.jpg,queen_elizabeth_ii.jsonl
